-1.0,0.2, 0.889060092449923
-1.0,0.3, 0.8975346687211094
-1.0,0.4, 0.8921417565485362
-1.0,0.5, 0.8936825885978429
-1.0,0.6, 0.8898305084745762
-1.0,0.7, 0.8821263482280431
-1.0,0.8, 0.8921417565485362
-1.0,0.9, 0.899075500770416
-1.0,1.0, 0.889060092449923
-1.0,1.1, 0.8906009244992296
-1.0,1.2, 0.8936825885978429
-1.0,1.3, 0.8929121725731896
-1.0,1.4, 0.8929121725731896
-1.0,1.5, 0.8859784283513097
-1.0,1.6, 0.8944530046224961
-1.0,1.7, 0.8921417565485362
-1.0,1.8, 0.899075500770416
-1.0,1.9, 0.8936825885978429
-1.0,2.0, 0.886748844375963
-0.9,0.2, 0.8998459167950693
-0.9,0.3, 0.8921417565485362
-0.9,0.4, 0.8983050847457628
-0.9,0.5, 0.8959938366718028
-0.9,0.6, 0.8882896764252697
-0.9,0.7, 0.8952234206471494
-0.9,0.8, 0.8882896764252697
-0.9,0.9, 0.8936825885978429
-0.9,1.0, 0.8983050847457628
-0.9,1.1, 0.8998459167950693
-0.9,1.2, 0.899075500770416
-0.9,1.3, 0.8998459167950693
-0.9,1.4, 0.8952234206471494
-0.9,1.5, 0.8929121725731896
-0.9,1.6, 0.899075500770416
-0.9,1.7, 0.8959938366718028
-0.9,1.8, 0.8967642526964561
-0.9,1.9, 0.9052388289676425
-0.9,2.0, 0.8921417565485362
-0.8,0.2, 0.8975346687211094
-0.8,0.3, 0.889060092449923
-0.8,0.4, 0.8921417565485362
-0.8,0.5, 0.8898305084745762
-0.8,0.6, 0.8936825885978429
-0.8,0.7, 0.899075500770416
-0.8,0.8, 0.8967642526964561
-0.8,0.9, 0.8952234206471494
-0.8,1.0, 0.9006163328197226
-0.8,1.1, 0.9036979969183359
-0.8,1.2, 0.8913713405238829
-0.8,1.3, 0.8998459167950693
-0.8,1.4, 0.8952234206471494
-0.8,1.5, 0.8983050847457628
-0.8,1.6, 0.9029275808936826
-0.8,1.7, 0.8952234206471494
-0.8,1.8, 0.8929121725731896
-0.8,1.9, 0.8952234206471494
-0.8,2.0, 0.8983050847457628
-0.7,0.2, 0.8898305084745762
-0.7,0.3, 0.8921417565485362
-0.7,0.4, 0.8944530046224961
-0.7,0.5, 0.8998459167950693
-0.7,0.6, 0.8882896764252697
-0.7,0.7, 0.8906009244992296
-0.7,0.8, 0.8913713405238829
-0.7,0.9, 0.899075500770416
-0.7,1.0, 0.8967642526964561
-0.7,1.1, 0.899075500770416
-0.7,1.2, 0.8959938366718028
-0.7,1.3, 0.8875192604006163
-0.7,1.4, 0.8921417565485362
-0.7,1.5, 0.8882896764252697
-0.7,1.6, 0.8959938366718028
-0.7,1.7, 0.8975346687211094
-0.7,1.8, 0.8952234206471494
-0.7,1.9, 0.8913713405238829
-0.7,2.0, 0.9006163328197226
-0.6,0.2, 0.8967642526964561
-0.6,0.3, 0.884437596302003
-0.6,0.4, 0.8929121725731896
-0.6,0.5, 0.8959938366718028
-0.6,0.6, 0.8921417565485362
-0.6,0.7, 0.8975346687211094
-0.6,0.8, 0.8913713405238829
-0.6,0.9, 0.8952234206471494
-0.6,1.0, 0.8906009244992296
-0.6,1.1, 0.9029275808936826
-0.6,1.2, 0.8944530046224961
-0.6,1.3, 0.8998459167950693
-0.6,1.4, 0.8944530046224961
-0.6,1.5, 0.8967642526964561
-0.6,1.6, 0.8898305084745762
-0.6,1.7, 0.8906009244992296
-0.6,1.8, 0.8952234206471494
-0.6,1.9, 0.9044684129429892
-0.6,2.0, 0.8944530046224961
-0.5,0.2, 0.8952234206471494
-0.5,0.3, 0.8921417565485362
-0.5,0.4, 0.8913713405238829
-0.5,0.5, 0.8828967642526965
-0.5,0.6, 0.8859784283513097
-0.5,0.7, 0.8967642526964561
-0.5,0.8, 0.8936825885978429
-0.5,0.9, 0.889060092449923
-0.5,1.0, 0.8944530046224961
-0.5,1.1, 0.8959938366718028
-0.5,1.2, 0.9029275808936826
-0.5,1.3, 0.889060092449923
-0.5,1.4, 0.8921417565485362
-0.5,1.5, 0.899075500770416
-0.5,1.6, 0.9036979969183359
-0.5,1.7, 0.8882896764252697
-0.5,1.8, 0.8929121725731896
-0.5,1.9, 0.8875192604006163
-0.5,2.0, 0.8952234206471494
-0.4,0.2, 0.8906009244992296
-0.4,0.3, 0.8944530046224961
-0.4,0.4, 0.8929121725731896
-0.4,0.5, 0.8906009244992296
-0.4,0.6, 0.8952234206471494
-0.4,0.7, 0.901386748844376
-0.4,0.8, 0.9006163328197226
-0.4,0.9, 0.9006163328197226
-0.4,1.0, 0.8921417565485362
-0.4,1.1, 0.8913713405238829
-0.4,1.2, 0.8913713405238829
-0.4,1.3, 0.8936825885978429
-0.4,1.4, 0.8929121725731896
-0.4,1.5, 0.8975346687211094
-0.4,1.6, 0.8952234206471494
-0.4,1.7, 0.9036979969183359
-0.4,1.8, 0.8906009244992296
-0.4,1.9, 0.8906009244992296
-0.4,2.0, 0.8983050847457628
-0.3,0.2, 0.8913713405238829
-0.3,0.3, 0.8898305084745762
-0.3,0.4, 0.8913713405238829
-0.3,0.5, 0.8882896764252697
-0.3,0.6, 0.8944530046224961
-0.3,0.7, 0.8959938366718028
-0.3,0.8, 0.8998459167950693
-0.3,0.9, 0.8906009244992296
-0.3,1.0, 0.8936825885978429
-0.3,1.1, 0.8944530046224961
-0.3,1.2, 0.901386748844376
-0.3,1.3, 0.8929121725731896
-0.3,1.4, 0.8959938366718028
-0.3,1.5, 0.8921417565485362
-0.3,1.6, 0.8998459167950693
-0.3,1.7, 0.9036979969183359
-0.3,1.8, 0.8913713405238829
-0.3,1.9, 0.8967642526964561
-0.3,2.0, 0.8967642526964561
-0.2,0.2, 0.8983050847457628
-0.2,0.3, 0.8859784283513097
-0.2,0.4, 0.8967642526964561
-0.2,0.5, 0.8952234206471494
-0.2,0.6, 0.9036979969183359
-0.2,0.7, 0.9029275808936826
-0.2,0.8, 0.8898305084745762
-0.2,0.9, 0.9044684129429892
-0.2,1.0, 0.8882896764252697
-0.2,1.1, 0.8929121725731896
-0.2,1.2, 0.899075500770416
-0.2,1.3, 0.9029275808936826
-0.2,1.4, 0.899075500770416
-0.2,1.5, 0.8944530046224961
-0.2,1.6, 0.889060092449923
-0.2,1.7, 0.9021571648690293
-0.2,1.8, 0.8906009244992296
-0.2,1.9, 0.9006163328197226
-0.2,2.0, 0.8898305084745762
-0.1,0.2, 0.8913713405238829
-0.1,0.3, 0.8929121725731896
-0.1,0.4, 0.8944530046224961
-0.1,0.5, 0.8967642526964561
-0.1,0.6, 0.8967642526964561
-0.1,0.7, 0.9036979969183359
-0.1,0.8, 0.8944530046224961
-0.1,0.9, 0.8952234206471494
-0.1,1.0, 0.8952234206471494
-0.1,1.1, 0.8929121725731896
-0.1,1.2, 0.9006163328197226
-0.1,1.3, 0.8944530046224961
-0.1,1.4, 0.8944530046224961
-0.1,1.5, 0.8929121725731896
-0.1,1.6, 0.8921417565485362
-0.1,1.7, 0.8929121725731896
-0.1,1.8, 0.8936825885978429
-0.1,1.9, 0.8875192604006163
-0.1,2.0, 0.8898305084745762
0.0,0.2, 0.8975346687211094
0.0,0.3, 0.8921417565485362
0.0,0.4, 0.8929121725731896
0.0,0.5, 0.901386748844376
0.0,0.6, 0.8967642526964561
0.0,0.7, 0.8944530046224961
0.0,0.8, 0.8959938366718028
0.0,0.9, 0.9036979969183359
0.0,1.0, 0.8944530046224961
0.0,1.1, 0.8998459167950693
0.0,1.2, 0.8959938366718028
0.0,1.3, 0.8952234206471494
0.0,1.4, 0.8936825885978429
0.0,1.5, 0.886748844375963
0.0,1.6, 0.8929121725731896
0.0,1.7, 0.8998459167950693
0.0,1.8, 0.8906009244992296
0.0,1.9, 0.8929121725731896
0.0,2.0, 0.8898305084745762
0.1,0.2, 0.8959938366718028
0.1,0.3, 0.8936825885978429
0.1,0.4, 0.9006163328197226
0.1,0.5, 0.8906009244992296
0.1,0.6, 0.8875192604006163
0.1,0.7, 0.9052388289676425
0.1,0.8, 0.8952234206471494
0.1,0.9, 0.8975346687211094
0.1,1.0, 0.8975346687211094
0.1,1.1, 0.8906009244992296
0.1,1.2, 0.8959938366718028
0.1,1.3, 0.8898305084745762
0.1,1.4, 0.8944530046224961
0.1,1.5, 0.8921417565485362
0.1,1.6, 0.899075500770416
0.1,1.7, 0.886748844375963
0.1,1.8, 0.8882896764252697
0.1,1.9, 0.8913713405238829
0.1,2.0, 0.8944530046224961
0.2,0.2, 0.9006163328197226
0.2,0.3, 0.8983050847457628
0.2,0.4, 0.8859784283513097
0.2,0.5, 0.8959938366718028
0.2,0.6, 0.8975346687211094
0.2,0.7, 0.8975346687211094
0.2,0.8, 0.8983050847457628
0.2,0.9, 0.8936825885978429
0.2,1.0, 0.9006163328197226
0.2,1.1, 0.8983050847457628
0.2,1.2, 0.8875192604006163
0.2,1.3, 0.8952234206471494
0.2,1.4, 0.8998459167950693
0.2,1.5, 0.8967642526964561
0.2,1.6, 0.8859784283513097
0.2,1.7, 0.884437596302003
0.2,1.8, 0.8906009244992296
0.2,1.9, 0.886748844375963
0.2,2.0, 0.8967642526964561
0.3,0.2, 0.889060092449923
0.3,0.3, 0.8975346687211094
0.3,0.4, 0.8906009244992296
0.3,0.5, 0.8983050847457628
0.3,0.6, 0.8913713405238829
0.3,0.7, 0.8944530046224961
0.3,0.8, 0.9021571648690293
0.3,0.9, 0.8929121725731896
0.3,1.0, 0.8967642526964561
0.3,1.1, 0.8936825885978429
0.3,1.2, 0.8929121725731896
0.3,1.3, 0.9029275808936826
0.3,1.4, 0.8898305084745762
0.3,1.5, 0.889060092449923
0.3,1.6, 0.8875192604006163
0.3,1.7, 0.8959938366718028
0.3,1.8, 0.8929121725731896
0.3,1.9, 0.8882896764252697
0.3,2.0, 0.8828967642526965
0.4,0.2, 0.8952234206471494
0.4,0.3, 0.899075500770416
0.4,0.4, 0.8921417565485362
0.4,0.5, 0.8875192604006163
0.4,0.6, 0.8929121725731896
0.4,0.7, 0.8882896764252697
0.4,0.8, 0.8913713405238829
0.4,0.9, 0.8944530046224961
0.4,1.0, 0.8959938366718028
0.4,1.1, 0.889060092449923
0.4,1.2, 0.8952234206471494
0.4,1.3, 0.8936825885978429
0.4,1.4, 0.8952234206471494
0.4,1.5, 0.8929121725731896
0.4,1.6, 0.8913713405238829
0.4,1.7, 0.8852080123266564
0.4,1.8, 0.8875192604006163
0.4,1.9, 0.9006163328197226
0.4,2.0, 0.8852080123266564
0.5,0.2, 0.8952234206471494
0.5,0.3, 0.8921417565485362
0.5,0.4, 0.9036979969183359
0.5,0.5, 0.8921417565485362
0.5,0.6, 0.8959938366718028
0.5,0.7, 0.8998459167950693
0.5,0.8, 0.8906009244992296
0.5,0.9, 0.8944530046224961
0.5,1.0, 0.8929121725731896
0.5,1.1, 0.8875192604006163
0.5,1.2, 0.8906009244992296
0.5,1.3, 0.8936825885978429
0.5,1.4, 0.8921417565485362
0.5,1.5, 0.8882896764252697
0.5,1.6, 0.8898305084745762
0.5,1.7, 0.8929121725731896
0.5,1.8, 0.886748844375963
0.5,1.9, 0.8852080123266564
0.5,2.0, 0.8967642526964561
0.6,0.2, 0.8898305084745762
0.6,0.3, 0.8929121725731896
0.6,0.4, 0.9044684129429892
0.6,0.5, 0.8959938366718028
0.6,0.6, 0.8959938366718028
0.6,0.7, 0.889060092449923
0.6,0.8, 0.8913713405238829
0.6,0.9, 0.9029275808936826
0.6,1.0, 0.8929121725731896
0.6,1.1, 0.8929121725731896
0.6,1.2, 0.8998459167950693
0.6,1.3, 0.8983050847457628
0.6,1.4, 0.8898305084745762
0.6,1.5, 0.8882896764252697
0.6,1.6, 0.8828967642526965
0.6,1.7, 0.8875192604006163
0.6,1.8, 0.8952234206471494
0.6,1.9, 0.886748844375963
0.6,2.0, 0.8929121725731896
0.7,0.2, 0.8929121725731896
0.7,0.3, 0.886748844375963
0.7,0.4, 0.901386748844376
0.7,0.5, 0.9006163328197226
0.7,0.6, 0.8913713405238829
0.7,0.7, 0.8952234206471494
0.7,0.8, 0.8921417565485362
0.7,0.9, 0.884437596302003
0.7,1.0, 0.886748844375963
0.7,1.1, 0.8828967642526965
0.7,1.2, 0.8921417565485362
0.7,1.3, 0.8821263482280431
0.7,1.4, 0.8921417565485362
0.7,1.5, 0.8913713405238829
0.7,1.6, 0.8952234206471494
0.7,1.7, 0.8898305084745762
0.7,1.8, 0.8906009244992296
0.7,1.9, 0.8967642526964561
0.7,2.0, 0.8921417565485362
0.8,0.2, 0.901386748844376
0.8,0.3, 0.9067796610169492
0.8,0.4, 0.8967642526964561
0.8,0.5, 0.8967642526964561
0.8,0.6, 0.8836671802773498
0.8,0.7, 0.889060092449923
0.8,0.8, 0.899075500770416
0.8,0.9, 0.8929121725731896
0.8,1.0, 0.8921417565485362
0.8,1.1, 0.8936825885978429
0.8,1.2, 0.8929121725731896
0.8,1.3, 0.8944530046224961
0.8,1.4, 0.8921417565485362
0.8,1.5, 0.8913713405238829
0.8,1.6, 0.8929121725731896
0.8,1.7, 0.8882896764252697
0.8,1.8, 0.8944530046224961
0.8,1.9, 0.8906009244992296
0.8,2.0, 0.8944530046224961
0.9,0.2, 0.8944530046224961
0.9,0.3, 0.9029275808936826
0.9,0.4, 0.9006163328197226
0.9,0.5, 0.8944530046224961
0.9,0.6, 0.8906009244992296
0.9,0.7, 0.8929121725731896
0.9,0.8, 0.8975346687211094
0.9,0.9, 0.8813559322033898
0.9,1.0, 0.8875192604006163
0.9,1.1, 0.8983050847457628
0.9,1.2, 0.8913713405238829
0.9,1.3, 0.899075500770416
0.9,1.4, 0.8906009244992296
0.9,1.5, 0.8906009244992296
0.9,1.6, 0.8875192604006163
0.9,1.7, 0.8929121725731896
0.9,1.8, 0.8952234206471494
0.9,1.9, 0.899075500770416
0.9,2.0, 0.8913713405238829
1.0,0.2, 0.8944530046224961
1.0,0.3, 0.9006163328197226
1.0,0.4, 0.8952234206471494
1.0,0.5, 0.8952234206471494
1.0,0.6, 0.8936825885978429
1.0,0.7, 0.8944530046224961
1.0,0.8, 0.8821263482280431
1.0,0.9, 0.889060092449923
1.0,1.0, 0.889060092449923
1.0,1.1, 0.8959938366718028
1.0,1.2, 0.886748844375963
1.0,1.3, 0.8921417565485362
1.0,1.4, 0.8852080123266564
1.0,1.5, 0.8959938366718028
1.0,1.6, 0.8913713405238829
1.0,1.7, 0.8967642526964561
1.0,1.8, 0.9021571648690293
1.0,1.9, 0.8929121725731896
1.0,2.0, 0.8936825885978429

